"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"267",54.3249990787066,1,0,0,1300,1301,1,0.0768639508070715,0,0,99.9231360491929,"ssp2","caliculate"
"268",54.3749990778587,1,0,0,1321,1322,1,0.075642965204236,0,0,99.9243570347958,"ssp2","caliculate"
"269",54.4249990770107,3,0,1,1328,1332,4,0.225225225225225,0,0.0750750750750751,99.6996996996997,"ssp2","caliculate"
"270",54.4749990761628,6,2,3,1333,1344,11,0.446428571428571,0.148809523809524,0.223214285714286,99.1815476190476,"ssp2","caliculate"
"271",54.5249990753148,2,2,8,1342,1354,12,0.147710487444609,0.147710487444609,0.590841949778434,99.1137370753324,"ssp2","caliculate"
"272",54.5749990744669,4,4,7,1358,1373,15,0.291332847778587,0.291332847778587,0.509832483612527,98.9075018208303,"ssp2","caliculate"
"273",54.624999073619,9,3,5,1366,1383,17,0.650759219088937,0.216919739696312,0.361532899493854,98.7707881417209,"ssp2","caliculate"
"274",54.674999072771,0,1,5,1373,1379,6,0,0.0725163161711385,0.362581580855693,99.5649021029732,"ssp2","caliculate"
"275",54.7249990719231,1,1,6,1371,1379,8,0.0725163161711385,0.0725163161711385,0.435097897026831,99.4198694706309,"ssp2","caliculate"
"276",54.7749990710751,0,0,8,1384,1392,8,0,0,0.574712643678161,99.4252873563218,"ssp2","caliculate"
"277",54.8249990702272,1,0,10,1391,1402,11,0.0713266761768902,0,0.713266761768902,99.2154065620542,"ssp2","caliculate"
"278",54.8749990693792,1,2,7,1396,1406,10,0.0711237553342817,0.142247510668563,0.497866287339972,99.2887624466572,"ssp2","caliculate"
"279",54.9249990685313,0,5,5,1406,1416,10,0,0.353107344632768,0.353107344632768,99.2937853107345,"ssp2","caliculate"
"280",54.9749990676833,0,1,3,1432,1436,4,0,0.0696378830083565,0.20891364902507,99.7214484679666,"ssp2","caliculate"
"281",55.0249990668354,0,0,5,1437,1442,5,0,0,0.346740638002774,99.6532593619972,"ssp2","caliculate"
"282",55.0749990659874,1,1,4,1441,1447,6,0.0691085003455425,0.0691085003455425,0.27643400138217,99.5853489979267,"ssp2","caliculate"
"283",55.1249990651395,2,0,3,1441,1446,5,0.138312586445367,0,0.20746887966805,99.6542185338866,"ssp2","caliculate"
"284",55.1749990642915,3,1,0,1460,1464,4,0.204918032786885,0.0683060109289618,0,99.7267759562842,"ssp2","caliculate"
