"","status","HighestTaxonomicResolution","Species","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade"
"2625","","","Thenea valdiviae","58J3","NCT",74.0983041666667,26.1362508333333,"massive",2019,2010
"2626","","","Polymastia grimaldii","58J3","NCT",74.0444,23.9553133333333,"papillate",2019,2010
"2627","","","Polymastia hemisphaerica","58J3","NCT",74.0444,23.9553133333333,"papillate",2019,2010
"2628","","","Thenea valdiviae","58J3","NCT",74.0444,23.9553133333333,"massive",2019,2010
"2629","","","Mycale (Mycale) lingua","58J3","NCT",73.9314541666667,21.9048408333333,"massive",2019,2010
"2630","","","Thenea valdiviae","58J3","NCT",73.9314541666667,21.9048408333333,"massive",2019,2010
"2631","","","Polymastia hemisphaerica","58J3","NCT",73.7672191666667,17.8685658333333,"papillate",2019,2010
"2632","","","Polymastia hemisphaerica","58J3","NCT",73.6340941666667,15.8210333333333,"papillate",2019,2010
"2633","","","Thenea valdiviae","58J3","NCT",73.6340941666667,15.8210333333333,"massive",2019,2010
"2634","","","Geodia macandrewii","58J3","NCT",73.0788675,16.3073133333333,"massive",2019,2010
"2635","","","Polymastia hemisphaerica","58J3","NCT",73.0788675,16.3073133333333,"papillate",2019,2010
"2636","","","Polymastia thielei","58J3","NCT",73.0788675,16.3073133333333,"papillate",2019,2010
"2637","","","Polymastia uberrima","58J3","NCT",73.0788675,16.3073133333333,"papillate",2019,2010
"2638","","","Thenea valdiviae","58J3","NCT",73.0788675,16.3073133333333,"massive",2019,2010
"2639","","","Polymastia hemisphaerica","58J3","NCT",73.1951066666667,18.3675308333333,"papillate",2019,2010
"2640","","","Polymastia thielei","58J3","NCT",73.1951066666667,18.3675308333333,"papillate",2019,2010
"2641","","","Polymastia uberrima","58J3","NCT",73.1951066666667,18.3675308333333,"papillate",2019,2010
"2642","","","Thenea levis","58J3","NCT",73.1951066666667,18.3675308333333,"massive",2019,2010
"2643","","","Thenea valdiviae","58J3","NCT",73.1951066666667,18.3675308333333,"massive",2019,2010
"2644","","","Polymastia grimaldii","58J3","NCT",73.3105641666667,20.4167683333333,"papillate",2019,2010
"2645","","","Thenea valdiviae","58J3","NCT",73.3105641666667,20.4167683333333,"massive",2019,2010
"2646","","","Polymastia grimaldii","58J3","NCT",73.3976416666667,22.39167,"papillate",2019,2010
"2647","","","Polymastia","58J3","NCT",73.3976416666667,22.39167,"papillate",2019,2010
"2648","","","Phakellia","58J3","NCT",73.4777316666667,24.2935566666667,"flabellate",2019,2010
"2649","","","Polymastia grimaldii","58J3","NCT",73.4777316666667,24.2935566666667,"papillate",2019,2010
"2650","","","Polymastia hemisphaerica","58J3","NCT",73.4777316666667,24.2935566666667,"papillate",2019,2010
"2651","","","Thenea levis","58J3","NCT",73.4777316666667,24.2935566666667,"massive",2019,2010
"2652","","","Thenea valdiviae","58J3","NCT",73.4777316666667,24.2935566666667,"massive",2019,2010
"2653","","","Mycale (Mycale) lingua","58J3","NCT",73.5627483333333,26.4192866666667,"massive",2019,2010
"2654","","","Polymastia grimaldii","58J3","NCT",73.5627483333333,26.4192866666667,"papillate",2019,2010
"2655","","","Thenea valdiviae","58J3","NCT",73.5627483333333,26.4192866666667,"massive",2019,2010
"2656","","","Mycale (Mycale) lingua","58J3","NCT",72.9480966666667,26.4412183333333,"massive",2019,2010
"2657","","","Polymastia grimaldii","58J3","NCT",72.9480966666667,26.4412183333333,"papillate",2019,2010
"2658","","","Polymastia hemisphaerica","58J3","NCT",72.9480966666667,26.4412183333333,"papillate",2019,2010
"2659","","","Thenea","58J3","NCT",72.9480966666667,26.4412183333333,"massive",2019,2010
"2660","","","Polymastia grimaldii","58J3","NCT",72.9076358333333,24.49373,"papillate",2019,2010
"2661","","","Thenea valdiviae","58J3","NCT",72.9076358333333,24.49373,"massive",2019,2010
"2662","","","Polymastia grimaldii","58J3","NCT",72.79967,22.50938,"papillate",2019,2010
"2663","","","Polymastia hemisphaerica","58J3","NCT",72.79967,22.50938,"papillate",2019,2010
"2664","","","Thenea valdiviae","58J3","NCT",72.79967,22.50938,"massive",2019,2010
"2665","","","Polymastia hemisphaerica","58J3","NCT",72.7228733333333,20.7438816666667,"papillate",2019,2010
"2666","","","Thenea","58J3","NCT",72.7228733333333,20.7438816666667,"massive",2019,2010
"2667","","","Thenea valdiviae","58J3","NCT",72.7228733333333,20.7438816666667,"massive",2019,2010
"2668","","","Geodia barretti","58J3","NCT",72.6152275,18.8826925,"massive",2019,2010
"2669","","","Geodia macandrewii","58J3","NCT",72.6152275,18.8826925,"massive",2019,2010
"2670","","","Mycale (Mycale) lingua","58J3","NCT",72.6152275,18.8826925,"massive",2019,2010
"2671","","","Polymastia andrica","58J3","NCT",72.6152275,18.8826925,"papillate",2019,2010
"2672","","","Polymastia hemisphaerica","58J3","NCT",72.6152275,18.8826925,"papillate",2019,2010
"2673","","","Polymastia uberrima","58J3","NCT",72.6152275,18.8826925,"papillate",2019,2010
"2674","","","Thenea valdiviae","58J3","NCT",72.6152275,18.8826925,"massive",2019,2010
"2675","","","Polymastia","58J3","NCT",72.5171866666667,16.84006,"papillate",2019,2010
"2676","","","Polymastia thielei","58J3","NCT",72.5171866666667,16.84006,"papillate",2019,2010
"2677","","","Thenea valdiviae","58J3","NCT",72.5171866666667,16.84006,"massive",2019,2010
"2678","","","Geodia barretti","58J3","NCT",72.5171866666667,16.84006,"massive",2019,2010
"2679","","","Geodia macandrewii","58J3","NCT",72.5171866666667,16.84006,"massive",2019,2010
"2680","","","Geodia phlegraei","58J3","NCT",72.5171866666667,16.84006,"massive",2019,2010
"2681","","","Geodia","58J3","NCT",72.5171866666667,16.84006,"massive",2019,2010
"2682","","","Phakellia","58J3","NCT",72.5171866666667,16.84006,"flabellate",2019,2010
"2683","","","Polymastia hemisphaerica","58J3","NCT",72.5171866666667,16.84006,"papillate",2019,2010
"2684","","","Geodia macandrewii","58HJ","NCT",76.7241512,18.3175284166667,"massive",2019,2010
"2685","","","Phakellia","58HJ","NCT",76.98354895,23.8185490333333,"flabellate",2019,2010
"2686","","","Geodia","58HJ","NCT",81.0405041666667,19.9127753416667,"massive",2019,2010
"2687","","","Polymastia","58HJ","NCT",81.0405041666667,19.9127753416667,"papillate",2019,2010
"2688","","","Polymastia thielei","58HJ","NCT",81.0405041666667,19.9127753416667,"papillate",2019,2010
"2689","","","Thenea muricata","58HJ","NCT",81.0405041666667,19.9127753416667,"massive",2019,2010
"2690","","","Geodia barretti","58HJ","NCT",81.2113700416666,18.5384012166667,"massive",2019,2010
"2691","","","Geodia","58HJ","NCT",81.2113700416666,18.5384012166667,"massive",2019,2010
"2692","","","Polymastia uberrima","58HJ","NCT",81.2113700416666,18.5384012166667,"papillate",2019,2010
"2693","","","Thenea muricata","58HJ","NCT",81.2113700416666,18.5384012166667,"massive",2019,2010
"2694","","","Polymastia thielei","58HJ","NCT",80.2106622833333,16.6574303166666,"papillate",2019,2010
"2695","","","Polymastia thielei","58HJ","NCT",80.0529295583333,17.3258695583333,"papillate",2019,2010
"2696","","","Polymastia thielei","58HJ","NCT",80.307071675,15.7801096166666,"papillate",2019,2010
"2697","","","Polymastia uberrima","58HJ","NCT",80.307071675,15.7801096166666,"papillate",2019,2010
"2698","","","Polymastia thielei","58HJ","NCT",80.262089725,12.4345925666667,"papillate",2019,2010
"2699","","","Polymastia","58HJ","NCT",80.008236025,8.943301475,"papillate",2019,2010
"2700","","","Polymastia thielei","58HJ","NCT",79.3920499,9.67207149166666,"papillate",2019,2010
"2701","","","Geodia barretti","58HJ","NCT",79.1499794,8.507951475,"massive",2019,2010
"2702","","","Polymastia","58HJ","NCT",79.1499794,8.507951475,"papillate",2019,2010
"2703","","","Thenea muricata","58HJ","NCT",79.1499794,8.507951475,"massive",2019,2010
"2704","","","Polymastia","58HJ","NCT",78.9464088583333,9.424116025,"papillate",2019,2010
"2705","","","Polymastia thielei","58HJ","NCT",78.9464088583333,9.424116025,"papillate",2019,2010
"2706","","","Polymastia thielei","58HJ","NCT",78.2159396166666,9.88178626666667,"papillate",2019,2010
"2707","","","Polymastia uberrima","58HJ","NCT",78.2159396166666,9.88178626666667,"papillate",2019,2010
"2708","","","Polymastia grimaldii","58G2","NCT",76.4612118666667,26.15634645,"papillate",2019,2010
"2709","","","Polymastia grimaldii","58G2","NCT",76.472890275,30.3309344416667,"papillate",2019,2010
"2710","","","Thenea valdiviae","58G2","NCT",76.472890275,30.3309344416667,"massive",2019,2010
"2711","","","Polymastia grimaldii","58G2","NCT",76.4483947416667,32.6139660083333,"papillate",2019,2010
"2712","","","Thenea valdiviae","58G2","NCT",76.4483947416667,32.6139660083333,"massive",2019,2010
"2713","","","Polymastia grimaldii","58G2","NCT",76.44578195,35.435959925,"papillate",2019,2010
"2714","","","Mycale (Mycale) lingua","58G2","NCT",76.9582124,37.8505983166667,"massive",2019,2010
"2715","","","Polymastia grimaldii","58G2","NCT",76.9582124,37.8505983166667,"papillate",2019,2010
"2716","","","Polymastia nivea","58G2","NCT",76.9582124,37.8505983166667,"papillate",2019,2010
"2717","","","Polymastia thielei","58G2","NCT",76.9582124,37.8505983166667,"papillate",2019,2010
"2718","","","Thenea valdiviae","58G2","NCT",76.9582124,37.8505983166667,"massive",2019,2010
"2719","","","Mycale (Mycale) lingua","58G2","NCT",76.463629275,37.7386361083333,"massive",2019,2010
"2720","","","Polymastia grimaldii","58G2","NCT",76.463629275,37.7386361083333,"papillate",2019,2010
"2721","","","Polymastia","58G2","NCT",76.463629275,37.7386361083333,"papillate",2019,2010
"2722","","","Polymastia thielei","58G2","NCT",76.463629275,37.7386361083333,"papillate",2019,2010
"2723","","","Thenea valdiviae","58G2","NCT",76.463629275,37.7386361083333,"massive",2019,2010
"2724","","","Polymastia grimaldii","58G2","NCT",74.6693556916667,36.84372525,"papillate",2019,2010
"2725","","","Mycale (Mycale) lingua","58G2","NCT",74.7243109916667,34.7704264416667,"massive",2019,2010
"2726","","","Thenea levis","58G2","NCT",74.7243109916667,34.7704264416667,"massive",2019,2010
"2727","","","Mycale (Mycale) lingua","58G2","NCT",74.7467999166667,32.7113598583333,"massive",2019,2010
"2728","","","Polymastia nivea","58G2","NCT",74.7467999166667,32.7113598583333,"papillate",2019,2010
"2729","","","Polymastia grimaldii","58G2","NCT",74.75148685,30.4980989416667,"papillate",2019,2010
"2730","","","Polymastia grimaldii","58G2","NCT",74.7367589416667,28.3509598666667,"papillate",2019,2010
"2731","","","Thenea valdiviae","58G2","NCT",74.7367589416667,28.3509598666667,"massive",2019,2010
"2732","","","Mycale (Mycale) lingua","58G2","NCT",74.1541985833333,28.2518668,"massive",2019,2010
"2733","","","Polymastia grimaldii","58G2","NCT",74.1541985833333,28.2518668,"papillate",2019,2010
"2734","","","Thenea valdiviae","58G2","NCT",74.1541985833333,28.2518668,"massive",2019,2010
"2735","","","Polymastia grimaldii","58G2","NCT",74.1653044833333,30.5333332333333,"papillate",2019,2010
"2736","","","Polymastia grimaldii","58G2","NCT",74.1653044833333,30.5333332333333,"papillate",2019,2010
"2737","","","Thenea valdiviae","58G2","NCT",74.1653044833333,30.5333332333333,"massive",2019,2010
"2738","","","Polymastia grimaldii","58G2","NCT",74.160227825,32.6679978083333,"papillate",2019,2010
"2739","","","Thenea valdiviae","58G2","NCT",74.160227825,32.6679978083333,"massive",2019,2010
"2740","","","Polymastia grimaldii","58G2","NCT",74.1482656,34.5070568666667,"papillate",2019,2010
"2741","","","Mycale (Mycale) lingua","58G2","NCT",74.064560125,36.7493069083333,"massive",2019,2010
"2742","","","Polymastia grimaldii","58G2","NCT",74.064560125,36.7493069083333,"papillate",2019,2010
"2743","","","Polymastia grimaldii","58G2","NCT",73.5105496833333,36.5574782916667,"papillate",2019,2010
"2744","","","Polymastia grimaldii","58G2","NCT",73.55685945,34.7021036916667,"papillate",2019,2010
"2745","","","Thenea muricata","58G2","NCT",73.55685945,34.7021036916667,"massive",2019,2010
"2746","","","Polymastia grimaldii","58G2","NCT",73.5830417333333,32.5264440833333,"papillate",2019,2010
"2747","","","Thenea valdiviae","58G2","NCT",73.5830417333333,32.5264440833333,"massive",2019,2010
"2748","","","Polymastia grimaldii","58G2","NCT",73.589748675,30.563010875,"papillate",2019,2010
"2749","","","Thenea valdiviae","58G2","NCT",73.589748675,30.563010875,"massive",2019,2010
"2750","","","Polymastia grimaldii","58G2","NCT",73.543783875,28.3898365416667,"papillate",2019,2010
"2751","","","Thenea valdiviae","58G2","NCT",73.543783875,28.3898365416667,"massive",2019,2010
"2752","","","Polymastia grimaldii","58G2","NCT",72.9880194083333,28.3962003666667,"papillate",2019,2010
"2753","","","Polymastia hemisphaerica","58G2","NCT",72.9880194083333,28.3962003666667,"papillate",2019,2010
"2754","","","Thenea valdiviae","58G2","NCT",72.9880194083333,28.3962003666667,"massive",2019,2010
"2755","","","Polymastia grimaldii","58G2","NCT",72.9992985083333,30.3747998583333,"papillate",2019,2010
"2756","","","Thenea valdiviae","58G2","NCT",72.9992985083333,30.3747998583333,"massive",2019,2010
"2757","","","Mycale (Mycale) lingua","58G2","NCT",73.0074907166667,32.5533185,"massive",2019,2010
"2758","","","Polymastia grimaldii","58G2","NCT",73.0074907166667,32.5533185,"papillate",2019,2010
"2759","","","Thenea muricata","58G2","NCT",73.0074907166667,32.5533185,"massive",2019,2010
"2760","","","Thenea valdiviae","58G2","NCT",72.956878475,34.1597200333333,"massive",2019,2010
"2761","","","Geodia barretti","58G2","NCT",72.4471713916667,34.2967044416667,"massive",2019,2010
"2762","","","Polymastia grimaldii","58G2","NCT",72.4471713916667,34.2967044416667,"papillate",2019,2010
"2763","","","Polymastia grimaldii","58G2","NCT",72.4243578416667,32.5518631,"papillate",2019,2010
"2764","","","Polymastia hemisphaerica","58G2","NCT",72.4243578416667,32.5518631,"papillate",2019,2010
"2765","","","Polymastia","58G2","NCT",72.4243578416667,32.5518631,"papillate",2019,2010
"2766","","","Thenea valdiviae","58G2","NCT",72.4243578416667,32.5518631,"massive",2019,2010
"2767","","","Polymastia grimaldii","58G2","NCT",72.4151740583333,30.56567275,"papillate",2019,2010
"2768","","","Polymastia hemisphaerica","58G2","NCT",72.4151740583333,30.56567275,"papillate",2019,2010
"2769","","","Thenea muricata","58G2","NCT",72.4151740583333,30.56567275,"massive",2019,2010
"2770","","","Geodia barretti","58G2","NCT",72.4004569916667,28.6125170416667,"massive",2019,2010
"2771","","","Geodia macandrewii","58G2","NCT",72.4004569916667,28.6125170416667,"massive",2019,2010
"2772","","","Polymastia hemisphaerica","58G2","NCT",72.4004569916667,28.6125170416667,"papillate",2019,2010
"2773","","","Geodia barretti","58G2","NCT",72.3627156666667,26.7256079416667,"massive",2019,2010
"2774","","","Geodia macandrewii","58G2","NCT",72.3627156666667,26.7256079416667,"massive",2019,2010
"2775","","","Geodia phlegraei","58G2","NCT",72.3627156666667,26.7256079416667,"massive",2019,2010
"2776","","","Mycale (Mycale) lingua","58G2","NCT",72.3627156666667,26.7256079416667,"massive",2019,2010
"2777","","","Polymastia thielei","58G2","NCT",72.3627156666667,26.7256079416667,"papillate",2019,2010
"2778","","","Thenea muricata","58G2","NCT",72.3627156666667,26.7256079416667,"massive",2019,2010
"2779","","","Polymastia","58G2","NCT",72.3172896166667,24.7188854916667,"papillate",2019,2010
"2780","","","Thenea valdiviae","58G2","NCT",72.3172896166667,24.7188854916667,"massive",2019,2010
"2781","","","Geodia barretti","58G2","NCT",72.2491138583333,22.9035767833333,"massive",2019,2010
"2782","","","Geodia macandrewii","58G2","NCT",72.2491138583333,22.9035767833333,"massive",2019,2010
"2783","","","Mycale (Mycale) lingua","58G2","NCT",72.2491138583333,22.9035767833333,"massive",2019,2010
"2784","","","Polymastia hemisphaerica","58G2","NCT",72.2491138583333,22.9035767833333,"papillate",2019,2010
"2785","","","Thenea muricata","58G2","NCT",72.2491138583333,22.9035767833333,"massive",2019,2010
"2786","","","Geodia barretti","58G2","NCT",72.1636367333333,21.0790366416667,"massive",2019,2010
"2787","","","Geodia macandrewii","58G2","NCT",72.1636367333333,21.0790366416667,"massive",2019,2010
"2788","","","Geodia phlegraei","58G2","NCT",72.1636367333333,21.0790366416667,"massive",2019,2010
"2789","","","Polymastia hemisphaerica","58G2","NCT",72.1636367333333,21.0790366416667,"papillate",2019,2010
"2790","","","Polymastia","58G2","NCT",72.1636367333333,21.0790366416667,"papillate",2019,2010
"2791","","","Thenea levis","58G2","NCT",72.1636367333333,21.0790366416667,"massive",2019,2010
"2792","","","Thenea valdiviae","58G2","NCT",72.1636367333333,21.0790366416667,"massive",2019,2010
"2793","","","Geodia atlantica","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2794","","","Geodia barretti","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2795","","","Geodia macandrewii","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2796","","","Geodia phlegraei","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2797","","","Geodia","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2798","","","Thenea valdiviae","58G2","NCT",72.05506175,19.176698675,"massive",2019,2010
"2799","","","Geodia atlantica","58G2","NCT",71.9425590833333,17.1704463166667,"massive",2019,2010
"2800","","","Geodia barretti","58G2","NCT",71.9425590833333,17.1704463166667,"massive",2019,2010
"2801","","","Geodia macandrewii","58G2","NCT",71.9425590833333,17.1704463166667,"massive",2019,2010
"2802","","","Geodia phlegraei","58G2","NCT",71.9425590833333,17.1704463166667,"massive",2019,2010
"2803","","","Polymastia andrica","58G2","NCT",71.9425590833333,17.1704463166667,"papillate",2019,2010
