"","species","countryCode","decimalLatitude","decimalLongitude"
"32270","Anthracoceros albirostris","MY",5.53757,118.297104
"32271","Anorrhinus galeritus","MY",5.53757,118.297104
"32272","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"32273","Berenicornis comatus","MY",5.53757,118.297104
"32274","Anorrhinus galeritus","MY",5.876139,117.944145
"32275","Berenicornis comatus","MY",1.613402,110.197655
"32276","Buceros rhinoceros","MY",5.53757,118.297104
"32277","Anthracoceros albirostris","MY",5.53757,118.297104
"32278","Berenicornis comatus","MY",1.613402,110.197655
"32279","Anthracoceros albirostris","MY",5.477855,118.221375
"32280","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32281","Anthracoceros malayanus","MY",5.488901,118.22541
"32282","Anthracoceros albirostris","MY",5.488901,118.22541
"32283","Anthracoceros malayanus","MY",5.477855,118.221375
"32284","Anthracoceros albirostris","MY",5.488901,118.22541
"32285","Rhabdotorrhinus corrugatus","MY",5.477855,118.221375
"32286","Buceros bicornis","MY",2.848717,102.067856
"32287","Buceros rhinoceros","MY",5.0198,117.7462
"32288","Rhyticeros undulatus","MY",5.0198,117.7462
"32289","Buceros rhinoceros","MY",5.0198,117.7462
"32290","Buceros rhinoceros","MY",4.397206,102.402176
"32291","Anthracoceros malayanus","MY",5.416274,103.083084
"32292","Anthracoceros albirostris","MY",5.416274,103.083084
"32293","Anorrhinus galeritus","MY",4.397206,102.402176
"32294","Buceros rhinoceros","MY",5.468624,118.187744
"32295","Anthracoceros malayanus","MY",5.468624,118.187744
"32296","Berenicornis comatus","MY",5.498167,118.280914
"32297","Anthracoceros albirostris","MY",3.103167,101.521835
"32298","Anthracoceros albirostris","MY",3.330499,101.26468
"32299","Anthracoceros malayanus","MY",5.488901,118.22541
"32300","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32301","Rhyticeros undulatus","MY",5.530219,118.07522
"32302","Berenicornis comatus","MY",1.613402,110.197655
"32303","Buceros rhinoceros","MY",5.530219,118.07522
"32304","Anthracoceros albirostris","MY",6.172215,100.84017
"32305","Anthracoceros malayanus","MY",5.876139,117.944145
"32306","Anthracoceros albirostris","MY",5.508605,118.282265
"32307","Anorrhinus galeritus","MY",5.876139,117.944145
"32308","Anthracoceros malayanus","MY",5.508605,118.282265
"32309","Anorrhinus galeritus","MY",5.530219,118.07522
"32310","Anthracoceros malayanus","MY",3.579722,102.16389
"32311","Anthracoceros albirostris","MY",5.498167,118.280914
"32312","Anthracoceros albirostris","MY",5.468624,118.187744
"32313","Berenicornis comatus","MY",5.468624,118.187744
"32314","Buceros rhinoceros","MY",4.361422,102.41317
"32315","Anthracoceros malayanus","MY",5.498167,118.280914
"32316","Anorrhinus galeritus","MY",5.498167,118.280914
"32317","Anthracoceros malayanus","MY",5.68705,118.40103
"32318","Buceros bicornis","MY",3.716435,101.73666
"32319","Buceros rhinoceros","MY",4.4406,115.5415
"32320","Anorrhinus galeritus","MY",4.4406,115.5415
"32321","Anthracoceros malayanus","MY",5.876139,117.944145
"32322","Rhabdotorrhinus corrugatus","MY",5.433724,117.747795
"32323","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"32324","Berenicornis comatus","MY",4.397206,102.402176
"32325","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"32326","Rhabdotorrhinus corrugatus","MY",4.397206,102.402176
"32327","Anthracoceros albirostris","MY",3.514183,101.096954
"32328","Anthracoceros albirostris","MY",5.468624,118.187744
"32329","Anorrhinus galeritus","MY",4.863154,100.79312
"32330","Anthracoceros albirostris","MY",5.468624,118.187744
"32331","Anthracoceros malayanus","MY",5.468624,118.187744
"32332","Anthracoceros albirostris","MY",5.468624,118.187744
"32333","Buceros rhinoceros","MY",5.468624,118.187744
"32334","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"32335","Buceros rhinoceros","MY",5.468624,118.187744
"32336","Anthracoceros malayanus","MY",5.86304,117.948
"32337","Anthracoceros malayanus","MY",5.86304,117.948
"32338","Buceros rhinoceros","MY",5.0198,117.7462
"32339","Berenicornis comatus","MY",5.460332,118.156456
"32340","Anthracoceros albirostris","MY",5.464946,118.25358
"32341","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"32342","Anthracoceros malayanus","MY",5.876139,117.944145
"32343","Buceros rhinoceros","MY",3.692222,101.74778
"32344","Anorrhinus galeritus","MY",4.385003,102.40072
"32345","Buceros bicornis","MY",4.387947,102.40306
"32346","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32347","Anorrhinus galeritus","MY",5.876139,117.944145
"32348","Buceros rhinoceros","MY",5.0198,117.7462
"32349","Rhyticeros undulatus","MY",5.464946,118.25358
"32350","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"32351","Anthracoceros albirostris","MY",4.854915,100.75113
"32352","Buceros rhinoceros","MY",5.530219,118.07522
"32353","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32354","Anthracoceros malayanus","MY",5.488901,118.22541
"32355","Buceros rhinoceros","MY",5.413522,100.781204
"32356","Anthracoceros malayanus","MY",1.871591,103.91401
"32357","Buceros rhinoceros","MY",1.861087,103.892876
"32358","Anthracoceros malayanus","MY",1.861087,103.892876
"32359","Buceros rhinoceros","MY",4.524672,102.421524
"32360","Anthracoceros albirostris","MY",4.524672,102.421524
"32361","Rhabdotorrhinus corrugatus","MY",5.401473,116.09889
"32362","Rhabdotorrhinus corrugatus","MY",5.401473,116.09889
"32363","Berenicornis comatus","MY",4.524672,102.421524
"32364","Anthracoceros malayanus","MY",5.494422,118.20538
"32365","Anthracoceros albirostris","MY",5.494422,118.20538
"32366","Buceros rhinoceros","MY",5.494422,118.20538
"32367","Anthracoceros albirostris","MY",4.524672,102.421524
"32368","Anthracoceros malayanus","MY",3.206709,101.84327
"32369","Buceros bicornis","MY",3.716435,101.73666
"32370","Buceros rhinoceros","MY",5.393624,100.66686
"32371","Anthracoceros malayanus","MY",1.861087,103.892876
"32372","Buceros rhinoceros","MY",4.439467,115.537636
"32373","Anthracoceros malayanus","MY",1.861087,103.892876
"32374","Anthracoceros malayanus","MY",1.861087,103.892876
"32375","Anthracoceros malayanus","MY",4.736876,116.97571
"32376","Buceros rhinoceros","MY",5.142756,102.7608
"32377","Buceros rhinoceros","MY",5.413522,100.781204
"32378","Anthracoceros malayanus","MY",5.508605,118.282265
"32379","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"32380","Buceros rhinoceros","MY",5.508605,118.282265
"32381","Anthracoceros malayanus","MY",4.736876,116.97571
"32382","Buceros rhinoceros","MY",4.385003,102.40072
"32383","Anthracoceros malayanus","MY",4.385003,102.40072
"32384","Buceros rhinoceros","MY",4.962297,117.80357
"32385","Berenicornis comatus","MY",3.579722,102.16389
"32386","Anthracoceros albirostris","MY",5.462594,118.19829
"32387","Buceros rhinoceros","MY",4.962297,117.80357
"32388","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"32389","Berenicornis comatus","MY",3.218202,101.88235
"32390","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"32391","Anthracoceros albirostris","MY",5.53757,118.297104
"32392","Anthracoceros albirostris","MY",5.50429,118.27074
"32393","Anthracoceros albirostris","MY",4.397206,102.402176
"32394","Anthracoceros albirostris","MY",5.50429,118.27074
"32395","Anthracoceros albirostris","MY",5.53757,118.297104
"32396","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"32397","Buceros rhinoceros","MY",3.409241,101.84481
"32398","Anthracoceros malayanus","MY",5.50429,118.27074
"32399","Buceros rhinoceros","MY",5.53757,118.297104
"32400","Anthracoceros malayanus","MY",2.833403,102.03252
"32401","Rhabdotorrhinus corrugatus","MY",4.397206,102.402176
"32402","Anthracoceros malayanus","MY",4.397206,102.402176
"32403","Anthracoceros albirostris","MY",4.371197,102.38785
"32404","Rhyticeros undulatus","MY",3.716435,101.73666
"32405","Anthracoceros malayanus","MY",5.50429,118.27074
"32406","Anthracoceros malayanus","MY",5.53757,118.297104
"32407","Berenicornis comatus","MY",5.50429,118.27074
"32408","Buceros bicornis","MY",6.393638,99.79472
"32409","Buceros rhinoceros","MY",5.876139,117.944145
"32410","Anthracoceros malayanus","MY",5.785715,101.514305
"32411","Anthracoceros albirostris","MY",5.50429,118.27074
"32412","Buceros rhinoceros","MY",3.419382,101.841736
"32413","Anthracoceros malayanus","MY",4.736876,116.97571
"32414","Buceros bicornis","MY",6.366412,99.77901
"32415","Buceros rhinoceros","MY",5.0198,117.7462
"32416","Anorrhinus galeritus","MY",4.397206,102.402176
"32417","Buceros rhinoceros","MY",5.0198,117.7462
"32418","Rhyticeros undulatus","MY",5.0198,117.7462
"32419","Anthracoceros albirostris","MY",1.861087,103.892876
"32420","Rhyticeros undulatus","MY",4.98945,117.8936
"32421","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"32422","Anthracoceros albirostris","MY",5.530219,118.07522
"32423","Anthracoceros albirostris","MY",5.488901,118.22541
"32424","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32425","Anthracoceros malayanus","MY",5.488901,118.22541
"32426","Anthracoceros malayanus","MY",5.488901,118.22541
"32427","Rhabdotorrhinus corrugatus","MY",5.488901,118.22541
"32428","Anthracoceros malayanus","MY",5.477855,118.221375
"32429","Berenicornis comatus","MY",3.217679,101.88274
"32430","Buceros rhinoceros","MY",3.579722,102.16389
"32431","Berenicornis comatus","MY",5.530219,118.07522
"32432","Buceros rhinoceros","MY",5.530219,118.07522
"32433","Anorrhinus galeritus","MY",5.530219,118.07522
"32434","Rhabdotorrhinus corrugatus","MY",4.736876,116.97571
"32435","Rhabdotorrhinus corrugatus","MY",5.530219,118.07522
"32436","Anthracoceros malayanus","MY",4.736876,116.97571
"32437","Anthracoceros malayanus","MY",4.736876,116.97571
"32438","Anthracoceros malayanus","MY",5.530219,118.07522
"32439","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"32440","Anthracoceros malayanus","MY",5.464946,118.25358
"32441","Buceros rhinoceros","MY",5.464946,118.25358
"32442","Anthracoceros malayanus","MY",1.861087,103.892876
"32443","Rhyticeros undulatus","MY",3.694075,101.74849
"32444","Anthracoceros malayanus","MY",4.736876,116.97571
"32445","Anorrhinus galeritus","MY",4.736876,116.97571
"32446","Buceros rhinoceros","MY",4.678866,102.057495
"32447","Anthracoceros malayanus","MY",4.736876,116.97571
"32448","Buceros bicornis","MY",6.320417,100.481384
"32449","Rhyticeros undulatus","MY",6.320417,100.481384
"32450","Buceros rhinoceros","MY",4.966342,102.95497
"32451","Berenicornis comatus","MY",5.413522,100.781204
"32452","Anorrhinus galeritus","MY",5.530219,118.07522
"32453","Buceros rhinoceros","MY",4.987661,117.8833
"32454","Anorrhinus galeritus","MY",5.0198,117.7462
"32455","Anthracoceros albirostris","MY",5.530219,118.07522
"32456","Buceros bicornis","MY",4.678866,102.057495
"32457","Rhyticeros subruficollis","MY",5.785715,101.514305
"32458","Anthracoceros malayanus","MY",5.785715,101.514305
"32459","Anorrhinus galeritus","MY",5.785715,101.514305
"32460","Anthracoceros malayanus","MY",3.585345,102.16807
"32461","Anorrhinus galeritus","MY",4.4406,115.5415
"32462","Anthracoceros malayanus","MY",4.4406,115.5415
"32463","Anthracoceros albirostris","MY",5.488901,118.22541
"32464","Rhyticeros undulatus","MY",4.4406,115.5415
"32465","Rhyticeros undulatus","MY",5.530219,118.07522
"32466","Anthracoceros albirostris","MY",5.477855,118.221375
"32467","Anthracoceros malayanus","MY",5.785715,101.514305
"32468","Anthracoceros malayanus","MY",4.205045,102.38234
"32469","Anthracoceros albirostris","MY",5.785715,101.514305
"32470","Anthracoceros malayanus","MY",1.861087,103.892876
"32471","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"32472","Buceros bicornis","MY",2.848717,102.067856
"32473","Buceros bicornis","MY",2.848717,102.067856
"32474","Anthracoceros albirostris","MY",5.433724,117.747795
"32475","Anthracoceros malayanus","MY",5.876139,117.944145
"32476","Anthracoceros malayanus","MY",1.861087,103.892876
"32477","Berenicornis comatus","MY",1.861087,103.892876
"32478","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"32479","Anthracoceros albirostris","MY",5.785715,101.514305
"32480","Anthracoceros albirostris","MY",6.421722,99.670944
"32481","Buceros bicornis","MY",4.251971,100.548965
"32482","Anthracoceros albirostris","MY",6.189048,100.84451
"32483","Anthracoceros albirostris","MY",5.498167,118.280914
"32484","Anthracoceros malayanus","MY",5.50429,118.27074
"32485","Rhyticeros undulatus","MY",5.0198,117.7462
"32486","Rhyticeros subruficollis","MY",5.785715,101.514305
"32487","Anthracoceros malayanus","MY",5.785715,101.514305
"32488","Anthracoceros albirostris","MY",5.785715,101.514305
"32489","Buceros rhinoceros","MY",4.736876,116.97571
"32490","Anorrhinus galeritus","MY",3.409241,101.84481
"32491","Berenicornis comatus","MY",1.861087,103.892876
"32492","Anthracoceros malayanus","MY",5.876139,117.944145
"32493","Anorrhinus galeritus","MY",4.397206,102.402176
"32494","Anthracoceros albirostris","MY",4.251971,100.548965
"32495","Berenicornis comatus","MY",5.50429,118.27074
"32496","Buceros bicornis","MY",4.251971,100.548965
"32497","Anthracoceros albirostris","MY",5.50429,118.27074
"32498","Anorrhinus galeritus","MY",5.50429,118.27074
"32499","Buceros rhinoceros","MY",5.413522,100.781204
"32500","Buceros rhinoceros","MY",5.413522,100.781204
"32501","Buceros rhinoceros","MY",5.498167,118.280914
"32502","Rhyticeros undulatus","MY",5.239341,118.71002
"32503","Buceros rhinoceros","MY",5.876139,117.944145
"32504","Anthracoceros albirostris","MY",5.876139,117.944145
"32505","Anthracoceros albirostris","MY",5.508605,118.282265
"32506","Anthracoceros albirostris","MY",5.876139,117.944145
"32507","Buceros rhinoceros","MY",5.0198,117.7462
"32508","Anorrhinus galeritus","MY",5.876139,117.944145
"32509","Anthracoceros albirostris","MY",6.0078,116.0086
"32510","Anthracoceros albirostris","MY",6.247586,100.81462
"32511","Anthracoceros malayanus","MY",1.861087,103.892876
"32512","Anorrhinus galeritus","MY",5.488901,118.22541
"32513","Anthracoceros malayanus","MY",5.488901,118.22541
"32514","Anthracoceros albirostris","MY",5.488901,118.22541
"32515","Anthracoceros albirostris","MY",6.247586,100.81462
"32516","Rhyticeros undulatus","MY",3.718223,101.75835
"32517","Buceros rhinoceros","MY",4.385003,102.40072
"32518","Anthracoceros malayanus","MY",6.247586,100.81462
"32519","Anthracoceros albirostris","MY",6.247586,100.81462
"32520","Anthracoceros albirostris","MY",5.488901,118.22541
"32521","Anthracoceros albirostris","MY",5.488901,118.22541
"32522","Anthracoceros malayanus","MY",5.488901,118.22541
"32523","Anthracoceros albirostris","MY",5.477855,118.221375
"32524","Buceros rhinoceros","MY",6.172215,100.84017
"32525","Rhyticeros undulatus","MY",4.989498,117.89325
"32526","Anorrhinus galeritus","MY",5.876139,117.944145
"32527","Anthracoceros malayanus","MY",5.876139,117.944145
"32528","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"32529","Buceros rhinoceros","MY",5.0198,117.7462
"32530","Anthracoceros albirostris","MY",6.0078,116.0086
"32531","Buceros rhinoceros","MY",5.876139,117.944145
"32532","Anthracoceros malayanus","MY",6.247586,100.81462
"32533","Anthracoceros albirostris","MY",6.247586,100.81462
"32534","Anorrhinus galeritus","MY",6.247586,100.81462
"32535","Berenicornis comatus","MY",6.172215,100.84017
"32536","Buceros rhinoceros","MY",6.172215,100.84017
"32537","Rhyticeros undulatus","MY",5.530219,118.07522
"32538","Anthracoceros albirostris","MY",5.488901,118.22541
"32539","Anthracoceros malayanus","MY",5.488901,118.22541
"32540","Berenicornis comatus","MY",5.488901,118.22541
"32541","Berenicornis comatus","MY",5.488901,118.22541
"32542","Anthracoceros albirostris","MY",5.488901,118.22541
"32543","Berenicornis comatus","MY",5.488901,118.22541
"32544","Berenicornis comatus","MY",5.488901,118.22541
"32545","Rhabdotorrhinus corrugatus","MY",5.477855,118.221375
"32546","Anthracoceros albirostris","MY",5.488901,118.22541
"32547","Anthracoceros albirostris","MY",6.247586,100.81462
"32548","Berenicornis comatus","MY",5.50429,118.27074
"32549","Anorrhinus galeritus","MY",5.530219,118.07522
"32550","Anorrhinus galeritus","MY",5.50429,118.27074
"32551","Anthracoceros albirostris","MY",5.530219,118.07522
"32552","Rhyticeros undulatus","MY",5.498167,118.280914
"32553","Anthracoceros malayanus","MY",6.247586,100.81462
"32554","Anthracoceros albirostris","MY",6.128883,116.12345
"32555","Anorrhinus galeritus","MY",5.876139,117.944145
"32556","Anorrhinus galeritus","MY",5.530219,118.07522
"32557","Anthracoceros malayanus","MY",5.433724,117.747795
"32558","Anthracoceros albirostris","MY",5.433724,117.747795
"32559","Anthracoceros malayanus","MY",3.58598,102.16981
"32560","Anthracoceros albirostris","MY",3.58598,102.16981
"32561","Anthracoceros malayanus","MY",5.876903,117.9486
"32562","Buceros rhinoceros","MY",5.876139,117.944145
"32563","Rhyticeros undulatus","MY",5.0198,117.7462
"32564","Anorrhinus galeritus","MY",5.81882,118.338806
"32565","Buceros rhinoceros","MY",5.0198,117.7462
"32566","Rhabdotorrhinus corrugatus","MY",5.81882,118.338806
"32567","Anorrhinus galeritus","MY",1.995473,109.6484
"32568","Buceros rhinoceros","MY",1.995473,109.6484
"32569","Buceros rhinoceros","MY",5.0198,117.7462
"32570","Anthracoceros malayanus","MY",2.392155,102.430595
"32571","Anthracoceros albirostris","MY",5.468624,118.187744
"32572","Anthracoceros malayanus","MY",5.876139,117.944145
"32573","Rhyticeros undulatus","MY",4.678866,102.057495
"32574","Anthracoceros albirostris","MY",5.488901,118.22541
"32575","Anthracoceros albirostris","MY",5.508605,118.282265
"32576","Anthracoceros malayanus","MY",5.488901,118.22541
"32577","Anthracoceros albirostris","MY",5.488901,118.22541
"32578","Rhyticeros undulatus","MY",4.678866,102.057495
